Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-10-24,857.4597103207274,872.5310159915173,857.4597103207274,863.15771484375,30832258.0,0.6645,844.55,836.32,839.14,826.23,885.04,703.41
2024-10-25,865.7970368926951,867.2030200365818,852.8223905419693,860.0744018554688,26130478.0,-0.661,847.62,835.34,840.4,827.57,885.04,703.41
2024-10-28,859.383716444917,863.8237012026692,852.9210840084185,855.5357055664062,22012142.0,-0.4478,851.92,834.88,841.52,828.57,885.04,703.41
2024-10-29,851.5644426318723,870.2370336046123,851.0464203091243,864.2430419921875,35794926.0,1.4889,856.86,835.37,842.85,829.76,885.04,703.41
2024-10-30,859.3836983279829,865.6736766021975,850.6023712370916,855.7330322265625,32715724.0,-0.4248,857.27,835.58,843.94,830.72,885.04,703.41
2024-10-31,852.4771270596069,857.8544543150349,848.2344867353692,856.2757568359375,22895912.0,0.4456,858.76,836.9,844.61,831.8,885.04,703.41
2024-11-01,854.9437133825962,860.4196824223525,851.5397130969706,857.0650634765625,1759692.0,0.2481,858.87,838.86,845.08,832.85,885.04,703.41
2024-11-04,860.8637106769045,860.8637106769045,844.0411138190809,845.6197509765625,28089248.0,-1.7708,856.36,841.24,844.64,833.73,885.04,703.41
2024-11-05,840.1437747820238,869.5956493162819,837.6277954866241,867.2030029296875,44232406.0,3.2208,857.38,843.87,844.6,834.89,885.04,703.41
2024-11-06,873.9369881601011,873.9369881601011,861.0363539084846,865.9203491210938,27787910.0,-0.9173,858.87,846.89,844.39,836.05,885.04,703.41
2024-11-07,860.5184217555121,868.7323455565536,857.4104082699865,861.62841796875,18895456.0,0.129,858.49,848.96,843.86,837.13,885.04,703.41
2024-11-08,864.3169963876733,869.15167034177,861.2829948869464,865.525634765625,19902986.0,0.1398,859.89,851.51,843.38,838.27,885.04,703.41
2024-11-11,865.5750573030832,879.5116762015548,863.9223481240455,871.3717041015625,24565362.0,0.6697,862.05,853.44,843.61,839.55,885.04,703.41
2024-11-12,874.1837241378527,875.6637191561447,842.931174712482,847.6424560546875,31395406.0,-3.0361,860.7,854.28,843.38,840.45,885.04,703.41
2024-11-13,846.9270867373347,853.1677439816382,825.3438276461692,829.463134765625,35728500.0,-2.062,858.39,853.83,842.64,840.88,885.04,703.41
2024-11-14,825.39317914741,841.05645917869,824.8998474928816,835.087158203125,27146470.0,1.1745,853.81,854.31,842.82,841.39,885.04,703.41
2024-11-18,838.6637692715708,847.987749103584,836.1971111266544,841.1797485351562,27081968.0,0.3,850.27,854.89,843.6,841.97,885.04,703.41
2024-11-19,845.5704607570133,865.1803941380466,839.9957889401087,859.507080078125,50981272.0,1.6482,849.97,855.22,845.64,843.01,885.04,703.41
2024-11-21,863.0343691875372,867.7703408111802,855.5356922473849,858.989013671875,35716512.0,-0.4687,849.03,855.88,847.13,843.95,885.04,703.41
2024-11-22,860.148374275574,865.4516892160756,853.2417315623627,861.15966796875,24773612.0,0.1176,847.58,856.12,848.98,844.89,885.04,703.41
2024-11-25,880.6216480727867,889.7482832055338,870.6810037082952,880.8929443359375,427737274.0,0.0308,852.33,857.01,851.0,846.29,889.75,703.41
2024-11-26,892.9302818593218,892.9302818593218,873.0983737208503,880.8683471679688,30935566.0,-1.3508,859.67,858.05,853.21,847.46,892.93,703.41
2024-11-27,883.0143007972586,896.5562300169572,880.6709755435701,894.06494140625,32714976.0,1.2515,868.09,859.97,855.26,848.9,896.56,703.41
2024-11-28,897.3702251985009,905.8061839354122,882.07694483503,884.6176147460938,35722392.0,-1.4211,874.3,860.99,857.05,850.11,905.81,703.41
2024-11-29,888.6383310231244,890.2662893460416,879.561016559754,886.04833984375,27669536.0,-0.2915,878.09,862.51,858.63,851.36,905.81,703.41
2024-12-02,889.7236388960249,892.0176431336934,875.6636867426915,890.3156127929688,15110876.0,0.0665,882.57,864.21,860.8,852.45,905.81,703.41
2024-12-03,899.1955156163089,906.4475265301776,895.9395389832724,900.9715576171876,43410242.0,0.1975,888.25,866.4,863.17,853.61,906.45,703.41
2024-12-04,906.7435619082082,920.063516299678,903.3642521901576,917.6461791992188,44669084.0,1.2024,893.5,870.01,865.33,854.78,920.06,703.41
2024-12-05,917.596875706611,927.4388181075852,905.3622266087298,920.4335327148438,39682714.0,0.3091,899.16,872.67,867.82,855.83,927.44,703.41
2024-12-06,916.1168429341786,919.6688066050772,909.7035317020062,915.5494995117188,17783156.0,-0.0619,902.23,875.15,869.79,856.7,927.44,703.41
2024-12-09,914.464251733858,927.4635290462064,912.1702474502318,922.5302124023438,26947912.0,0.882,907.64,878.19,871.77,857.59,927.46,703.41
2024-12-10,926.3288062229568,926.3288062229568,916.881553393078,921.5928344726562,13325480.0,-0.5113,912.72,881.0,873.82,858.43,927.46,703.41
2024-12-11,918.435483332828,923.4675021564424,915.9935158212784,919.1261596679688,14045426.0,0.0752,916.84,883.38,875.94,859.52,927.46,703.41
2024-12-12,913.1568815747592,921.864197216933,912.0221946944998,917.2268676757812,17293790.0,0.4457,919.16,886.86,877.71,860.77,927.46,703.41
2024-12-13,918.8301759997275,924.996821476236,902.4268990322158,923.3934936523438,19009002.0,0.4966,919.98,891.56,879.96,862.21,927.46,703.41
2024-12-16,920.1128492893369,922.5054957499956,915.2535445762154,920.1621704101562,13107082.0,0.0054,919.94,895.81,882.09,864.02,927.46,703.41
2024-12-17,915.7962178924912,918.7562078618506,901.0702798391582,904.4002685546876,21079532.0,-1.2444,918.35,898.97,883.67,865.75,927.46,703.41
2024-12-18,902.7229483325016,905.7569501607672,891.5243434620028,893.275634765625,23422312.0,-1.0465,914.17,900.66,885.26,867.65,927.46,703.41
2024-12-19,887.7995941182149,888.5395915672278,877.6369745293333,884.790283203125,25380770.0,-0.339,908.91,901.95,885.85,869.06,927.46,703.41
2024-12-20,879.2156362475025,886.7883251977108,871.7417099804251,873.93701171875,25692348.0,-0.6004,902.46,902.59,886.11,870.42,927.46,703.41
2024-12-23,879.1169941259847,890.956953642833,878.7716860618692,888.4902954101562,11044592.0,1.0662,898.35,902.97,887.01,871.79,927.46,703.41
2024-12-24,889.0083275055933,892.2889348142179,882.8416818560752,887.0596313476562,14485834.0,-0.2192,893.16,903.28,887.73,873.24,927.46,703.41
2024-12-26,887.2816657547127,893.916952377888,878.5003382709294,883.4336547851562,10481678.0,-0.4337,887.91,902.75,888.13,874.25,927.46,703.41
2024-12-27,885.4316968356189,890.9322967259654,882.6196702111419,887.1336669921875,7259330.0,0.1922,885.45,902.88,889.44,875.38,927.46,703.41
2024-12-30,884.1489668763874,895.3969526845203,873.6903598921683,877.0943603515625,22222218.0,-0.7979,883.13,902.43,891.03,876.15,927.46,703.41
2024-12-31,873.3450067875037,879.0183205202264,871.0263119988338,874.6029663085938,14117236.0,0.144,881.68,901.64,892.35,877.13,927.46,703.41
