Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-06-18,394.7640665251691,395.8581191738071,390.3879426134279,390.8893737792969,14641141.0,-0.9815,394.84,390.14,389.35,387.65,402.65,367.28
2024-06-19,392.0289712461894,392.7127252199132,385.6926892817779,386.2397155761719,11329972.0,-1.4767,392.82,389.99,389.25,387.76,402.65,367.28
2024-06-20,386.6044066765355,388.8380493170652,384.2795737201941,385.9206237792969,15147549.0,-0.1769,391.05,389.6,388.97,387.91,402.65,367.28
2024-06-21,387.47051347196447,387.7440266316048,381.5900672225091,382.54736328125,26176371.0,-1.2706,389.3,388.97,388.57,387.91,402.65,367.28
2024-06-24,382.9120368199867,386.5132163607238,382.9120368199867,385.9206237792969,9723008.0,0.7857,388.13,388.74,388.75,387.94,402.65,367.28
2024-06-25,385.6471106204015,386.5588115186297,382.6841188189972,385.9206237792969,10655609.0,0.0709,387.22,388.72,388.68,388.03,402.65,367.28
2024-06-26,385.6471083760463,388.7468856331285,384.7810026407644,386.5132141113281,11511714.0,0.2246,386.28,388.85,388.68,387.93,402.65,367.28
2024-06-27,386.5132251990976,389.5218411214756,383.9149079187151,388.0175476074219,38438054.0,0.3892,385.87,388.96,388.79,387.99,402.65,367.28
2024-06-28,387.9263614555754,390.2055993306075,386.1029884921122,387.3793640136719,18554411.0,-0.141,386.03,389.36,388.93,388.12,402.65,367.28
2024-07-01,388.65574690083577,392.25692663084254,387.15142444784703,391.1629028320313,13391362.0,0.6451,386.78,389.83,389.1,388.31,402.65,367.28
2024-07-02,392.0290008128207,392.6215934135948,385.2368534593977,387.9263610839844,11177863.0,-1.0465,387.55,389.96,389.01,388.57,402.65,367.28
2024-07-03,388.4733708395652,391.70987576739714,387.9263445272619,390.4790954589844,7435499.0,0.5163,388.2,390.56,389.05,388.78,402.65,367.28
2024-07-04,392.0290086178741,393.3965455899561,389.339500939741,391.1629028320313,9478861.0,-0.2209,388.95,390.5,388.96,388.99,402.65,367.28
2024-07-05,391.1172932126966,395.6757688806306,389.8409177141335,395.356689453125,13427543.0,1.0839,390.21,390.42,388.97,389.21,402.65,367.28
2024-07-08,396.7242204108642,405.29414529158566,395.3566835098957,404.4280395507813,21311436.0,1.9419,392.56,390.62,389.44,389.62,405.29,367.28
2024-07-09,408.0748552415325,414.8214078967264,404.7927547918214,412.6333312988281,27489709.0,1.1171,396.16,391.34,390.32,390.04,414.82,367.28
2024-07-10,413.6361603295421,415.1404827339749,407.0719599600082,411.5848693847656,12065662.0,-0.4959,399.08,392.18,391.23,390.39,415.14,367.28
2024-07-11,410.2629071737522,418.9240227196027,409.0776930681741,418.1490783691406,19556596.0,1.9222,403.4,393.38,392.31,390.91,418.92,367.28
2024-07-12,418.1490583322847,422.3428593192128,415.5963073929136,418.51373291015625,19693114.0,0.0872,407.4,394.69,393.62,391.48,422.34,367.28
2024-07-15,418.5137312856643,425.2602831857762,416.8270860870689,422.4796142578125,16876907.0,0.9476,411.88,396.16,394.97,392.07,425.26,367.28
2024-07-16,422.5251950379047,425.5338109620082,420.6562269340028,424.4397583007813,13497253.0,0.4531,416.03,397.84,396.28,392.74,425.53,367.28
2024-07-18,422.1149646268118,429.3173529495613,421.7958562946361,428.7247314453125,21907158.0,1.5659,419.5,399.96,397.95,393.54,429.32,367.28
2024-07-19,429.40848412543824,437.0667368269077,427.9497569419,432.6449890136719,25939326.0,0.7537,422.36,402.3,399.3,394.3,437.07,367.28
2024-07-22,432.6906158768297,437.1123351198066,424.7132831753787,425.3514709472656,18762384.0,-1.6962,424.33,404.44,400.24,394.92,437.11,367.28
2024-07-23,425.3514491191427,453.4772470105013,425.214692539737,448.7364196777344,56125835.0,5.4978,428.7,407.58,401.86,396.28,453.48,367.28
2024-07-24,452.2008718247006,465.55721919731405,447.3233168036432,450.4230651855469,43693692.0,-0.3931,433.26,410.81,403.59,397.53,465.56,367.28
2024-07-25,446.7306858915952,452.20086227300567,441.8531309735649,446.6851196289063,18567567.0,-0.0102,436.72,413.81,405.32,398.73,465.56,367.28
2024-07-26,450.42308880904,461.6825218161174,444.36031941248064,457.8534240722656,21534703.0,1.6496,441.49,417.31,407.45,400.19,465.56,367.28
2024-07-29,460.8619798639512,461.5001675935918,450.423058192173,452.2464599609375,12978187.0,-1.8694,444.85,420.55,409.45,401.58,465.56,367.28
2024-07-30,452.4743773462153,453.8419142238035,445.4999074868191,446.6395263671875,13891052.0,-1.2895,446.85,423.32,411.23,402.79,465.56,367.28
2024-07-31,448.9643640042543,453.97867557287424,447.1865573764219,451.6082763671875,11982586.0,0.5889,450.6,426.51,413.26,404.01,465.56,367.28
2024-08-01,452.155294892808,452.88467297760064,447.59681911064166,450.10400390625,12114803.0,-0.4537,450.79,429.49,415.39,405.23,465.56,367.28
2024-08-02,441.9898988909283,455.3462174298525,441.9898988909283,445.9101867675781,22141163.0,0.887,450.15,432.23,417.38,406.27,465.56,367.28
2024-08-05,437.6593419676077,448.4629384481495,437.20347706841375,443.08392333984375,25022076.0,1.2395,449.64,434.61,419.4,407.23,465.56,367.28
2024-08-06,443.3118267183037,448.2805719217066,441.3061021319716,443.357421875,14251363.0,0.0103,447.56,436.56,421.32,408.29,465.56,367.28
2024-08-07,446.73070357474273,451.8362055853885,444.9984920615324,449.1466979980469,11320399.0,0.5408,447.12,438.38,423.42,409.54,465.56,367.28
2024-08-08,450.3774947823807,454.0242694487426,449.009929000009,451.0612487792969,21349889.0,0.1518,447.75,440.36,425.58,410.88,465.56,367.28
2024-08-09,454.0243045600481,454.0243045600481,449.55699007879,452.1097412109375,9556181.0,-0.4217,447.82,442.06,427.71,412.21,465.56,367.28
2024-08-12,448.5541002742936,455.8476497252648,448.5541002742936,450.9244995117188,9425644.0,0.5285,447.94,443.68,429.83,413.64,465.56,367.28
2024-08-13,452.15529444292224,453.8875348865262,445.1352579261627,446.730712890625,8056478.0,-1.1997,448.06,444.89,431.68,414.94,465.56,367.28
2024-08-14,448.5085016768149,454.93597422607183,446.6395336172972,448.7364196777344,9609981.0,0.0508,448.87,446.1,433.71,416.21,465.56,367.28
2024-08-16,450.8333653935688,459.6768040290991,449.14672006199606,458.263671875,13643352.0,1.6481,451.0,447.58,435.97,417.8,465.56,367.28
2024-08-19,460.1782036565068,464.3264095122466,455.4829714833437,457.1696166992188,10591508.0,-0.6538,452.14,448.81,438.17,419.1,465.56,367.28
2024-08-20,456.7593256186916,458.94740189187496,453.7507388019823,454.7536010742188,6888634.0,-0.4391,452.67,450.28,440.15,420.26,465.56,367.28
2024-08-21,455.8476642412696,464.0529437527386,454.9815584669918,460.7708435058594,8801221.0,1.08,453.91,450.88,442.03,421.47,465.56,367.28
2024-08-22,463.0044670797505,463.5970596598946,457.1696160168448,459.9958801269531,8686423.0,-0.6498,455.2,451.36,443.61,422.7,465.56,367.28
2024-08-23,460.451715152565,462.18392662579055,455.8020781540666,461.135498046875,8195369.0,0.1485,457.26,452.08,445.26,424.03,465.56,367.28
2024-08-26,461.3178246834111,463.1412264870548,457.6710499703936,461.0443115234375,8126402.0,-0.0593,459.02,452.24,446.69,425.37,465.56,367.28
2024-08-27,462.730966228114,462.7765613871338,455.84765750673535,456.3946838378906,8260450.0,-1.3693,458.75,452.45,447.95,426.65,465.56,367.28
2024-08-28,456.2123130538973,457.944553398829,452.6567287326089,453.3860778808594,8081932.0,-0.6195,458.21,452.78,448.98,427.85,465.56,367.28
2024-08-29,454.02427560774544,462.8677136842752,453.4316541292554,460.497314453125,19389694.0,1.4257,459.03,453.23,450.18,429.25,465.56,367.28
2024-08-30,457.6254612839912,464.1896905333773,456.0300063539427,457.5798950195313,15523349.0,-0.01,458.58,453.6,451.14,430.67,465.56,367.28
2024-09-02,459.49445011058486,467.6085389871661,458.8562623710469,465.01019287109375,16497266.0,1.2004,459.29,454.56,452.22,432.25,467.61,367.28
2024-09-03,465.0101951235504,470.3892102248928,463.0500656317912,464.4176025390625,12481552.0,-0.1274,459.76,455.62,453.53,433.89,470.39,367.28
2024-09-04,455.8476776810714,465.0102246620742,455.8021114143056,461.636962890625,8739052.0,1.27,459.85,456.54,453.96,435.41,470.39,367.28
2024-09-05,463.4603086443522,466.6968425307686,462.27512346983656,466.05865478515625,11318636.0,0.5606,461.23,457.38,454.48,437.01,470.39,367.28
2024-09-06,466.7880172017965,466.7880172017965,453.2493464731528,457.3975524902344,14245025.0,-2.0117,461.8,457.7,454.83,438.43,470.39,367.28
2024-09-09,457.67105577087847,467.38059970737794,456.16676226622855,466.5600891113281,14265060.0,1.9422,462.67,458.42,455.12,440.0,470.39,367.28
2024-09-10,466.6968459549575,469.5230812254599,463.8249866314957,468.2467346191406,11332248.0,0.3321,464.19,459.29,455.66,441.61,470.39,367.28
2024-09-11,467.69970063527967,473.6257131371341,466.7424045783741,468.9304809570313,15497555.0,0.2632,464.75,460.4,456.4,443.17,473.63,367.28
2024-09-12,469.6142527171221,474.5374027816373,463.6426451989518,473.6257019042969,19085324.0,0.8542,466.07,461.64,457.13,444.88,474.54,367.28
2024-09-13,473.6257080193676,474.0815440167886,466.7879946924352,468.4746398925781,9165077.0,-1.0876,467.04,462.15,457.75,446.44,474.54,367.28
2024-09-16,470.34362273274417,471.3464850740398,464.6911232732351,465.9674987792969,7821668.0,-0.9304,467.03,462.59,458.42,447.94,474.54,367.28
2024-09-17,465.9218864737128,468.20112423719047,461.5457337870447,462.9132995605469,10889862.0,-0.6457,467.82,463.0,459.08,449.29,474.54,367.28
2024-09-18,463.0044794093549,467.15268536936793,460.4973235485926,462.5486145019531,5638729.0,-0.0985,467.24,463.09,459.72,450.45,474.54,367.28
2024-09-19,464.9645955191816,469.3407482537268,462.685357730768,463.369140625,14461616.0,-0.3431,466.55,463.26,460.19,451.47,474.54,367.28
2024-09-20,466.78799784894,471.6655817468218,463.14122316210313,468.97607421875,24725118.0,0.4688,466.55,463.65,460.79,452.62,474.54,367.28
2024-09-23,469.9333359228278,473.5801105673352,468.2467196251265,471.3008728027344,8105508.0,0.291,466.22,464.16,461.43,453.68,474.54,367.28
2024-09-24,471.3464619372045,472.0758110779327,468.74814478800965,469.7510070800781,7015487.0,-0.3385,466.4,464.83,462.05,454.7,474.54,367.28
2024-09-25,469.9789627499134,473.44341478749817,467.0615370588609,471.8479309082031,8802667.0,0.3977,467.24,465.76,462.89,455.69,474.54,367.28
2024-09-26,471.9390790906887,477.50044603773256,471.3464864947561,476.5887451171875,16086557.0,0.9852,469.2,466.56,463.82,456.73,477.5,367.28
2024-09-27,474.30947877683343,481.83094590749664,474.30947877683343,476.5431213378906,17916386.0,0.4709,471.2,467.51,464.43,457.69,481.83,367.28
2024-09-30,474.62860125985065,478.047458146118,468.6569932754204,472.39495849609375,10936940.0,-0.4706,472.49,467.88,464.94,458.49,481.83,367.28
2024-10-01,472.3949331059205,473.8536314297425,468.6114018224536,470.61712646484375,5285319.0,-0.3763,472.72,468.19,465.47,459.39,481.83,367.28
2024-10-03,463.6426448944806,470.161249819359,463.2323751658065,467.4717712402344,16481353.0,0.8259,472.17,468.48,465.69,459.77,481.83,367.28
2024-10-04,464.96458465640296,471.6655701805147,457.2607657346294,459.0841674804688,18930962.0,-1.2647,470.65,468.13,465.66,459.94,481.83,367.28
2024-10-07,462.22951664582615,469.47749966787137,462.0015986483461,465.1469421386719,17114457.0,0.6312,469.69,468.52,465.79,460.31,481.83,367.28
2024-10-08,464.96457955999057,467.2894124263133,461.3178050025527,463.0956115722656,9868331.0,-0.402,467.76,468.34,465.86,460.41,481.83,367.28
2024-10-09,464.7822693286866,464.7822693286866,447.2321211477684,448.2805786132813,24874940.0,-3.5504,463.73,467.35,465.59,460.33,481.83,367.28
2024-10-10,451.608287946044,451.8818011103031,446.22927276700216,448.5997009277344,13292273.0,-0.6662,460.33,466.33,465.43,460.37,481.83,367.28
