Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_20,MA_30,MA_50,High_52w,Low_52w
2024-07-05,1205.2444756355717,1222.5606171427328,1201.1613784936928,1213.509033203125,9535575,0.6857,1193.29,1148.92,1132.47,1123.12,1222.56,1031.2
2024-07-08,1209.0816030717467,1219.5106332770943,1197.2751265898385,1215.1324462890625,6617190,0.5004,1195.42,1154.49,1135.85,1125.84,1222.56,1031.2
2024-07-09,1215.0339475267522,1230.038011199292,1209.4751610015549,1228.1195068359375,13366874,1.077,1202.26,1160.62,1139.73,1128.49,1230.04,1031.2
2024-07-10,1232.5470372074883,1232.5470372074883,1216.4114942007566,1223.1510009765625,18226503,-0.7623,1206.66,1166.77,1143.55,1131.15,1232.55,1031.2
2024-07-11,1226.2501602309792,1237.5155787915146,1205.2937361837155,1218.4775390625,11307116,-0.6339,1213.39,1172.61,1148.02,1132.69,1237.52,1031.2
2024-07-12,1215.9687089511149,1232.6945505595163,1210.2621973028672,1213.01708984375,12208290,-0.2427,1217.79,1178.79,1151.93,1134.31,1237.52,1031.2
2024-07-15,1213.213848187686,1218.4775450466864,1204.309869041595,1210.1146240234375,15612671,-0.2555,1217.36,1184.91,1155.5,1136.09,1237.52,1031.2
2024-07-16,1210.1638079399554,1224.9219031587354,1209.1799349253702,1219.9041748046875,12320605,0.8049,1218.27,1190.66,1158.12,1138.02,1237.52,1031.2
2024-07-18,1214.984806208363,1236.187197550179,1211.8363405098085,1230.136474609375,10999632,1.2471,1220.42,1195.87,1163.99,1140.06,1237.52,1031.2
2024-07-19,1223.9381496090357,1230.333324828054,1220.2486254442174,1228.51318359375,7958817,0.3738,1220.47,1200.39,1168.58,1142.36,1237.52,1031.2
2024-07-22,1220.002555200142,1225.2171302912695,1213.0170807189304,1221.134033203125,9958965,0.0927,1220.19,1204.45,1172.87,1144.69,1237.52,1031.2
2024-07-23,1221.1341050565184,1228.5131532036169,1192.9461171142627,1206.96630859375,19369832,-1.1602,1218.54,1207.23,1176.31,1146.87,1237.52,1031.2
2024-07-24,1205.2444794873966,1213.7550053424823,1182.6646411572679,1203.2767333984375,20122521,-0.1633,1217.15,1208.47,1179.57,1148.96,1237.52,1031.2
2024-07-25,1186.0589540798987,1198.6033353860112,1171.3992217096722,1178.58154296875,14154461,-0.6304,1212.64,1207.48,1182.18,1150.33,1237.52,1031.2
2024-07-26,1170.808877642708,1200.3250678353813,1166.824143926023,1187.7314453125,19309265,1.4454,1208.05,1206.85,1185.06,1152.04,1237.52,1031.2
2024-07-29,1195.5532610278044,1222.708130922957,1184.7306583803272,1193.1427001953125,28458261,-0.2016,1202.76,1207.5,1188.51,1153.78,1237.52,1031.2
2024-07-30,1193.4379877337221,1211.0000973333736,1184.976703679443,1189.9451904296875,23972277,-0.2927,1197.25,1207.38,1191.91,1155.32,1237.52,1031.2
2024-07-31,1199.341350948273,1204.9002581785046,1191.4703658723204,1195.3074951171875,22297629,-0.3363,1193.56,1208.57,1194.93,1156.98,1237.52,1031.2
2024-08-01,1192.946036063854,1202.9323712314479,1187.4363711753606,1190.584716796875,8725046,-0.1979,1191.22,1208.99,1197.09,1158.73,1237.52,1031.2
2024-08-02,1177.69611282763,1182.271146810082,1170.9073643473816,1177.25341796875,10735395,-0.0376,1187.51,1207.2,1198.39,1160.42,1237.52,1031.2
2024-08-05,1162.937883324056,1169.7266310287719,1148.1797883580148,1153.689453125,14306771,-0.7953,1183.95,1204.21,1198.85,1161.16,1237.52,1031.2
2024-08-06,1156.0508158159441,1168.5459553164283,1142.768529846995,1148.0322265625,13575619,-0.6936,1178.28,1200.85,1198.74,1161.85,1237.52,1031.2
2024-08-07,1159.9371674712932,1160.7735557051485,1142.8669928495083,1153.5419921875,15753644,-0.5513,1172.62,1197.13,1197.9,1162.69,1237.52,1031.2
2024-08-08,1148.13068131111,1155.4606080648502,1140.210574811538,1145.818603515625,10806438,-0.2014,1166.32,1193.26,1196.15,1163.43,1237.52,1031.2
2024-08-09,1157.5758097480823,1161.9047548052447,1150.1475206629223,1152.70556640625,8687307,-0.4207,1160.23,1189.97,1194.57,1164.8,1237.52,1031.2
2024-08-12,1162.0336803927066,1169.228167312303,1147.1485350418181,1163.8199462890625,10860455,0.1537,1156.41,1187.51,1194.02,1166.16,1237.52,1031.2
2024-08-13,1174.1402001247322,1180.143923785119,1154.6903013699869,1159.4039306640625,13117927,-1.2551,1153.86,1184.97,1192.92,1167.29,1237.52,1031.2
2024-08-14,1158.0642597488902,1161.090954297597,1144.1714580038308,1152.7552490234375,13431801,-0.4584,1153.73,1181.62,1192.3,1167.52,1237.52,1031.2
2024-08-16,1161.0412636212889,1183.8651517095705,1156.7245959708455,1178.1591796875,10961370,1.4744,1158.03,1179.02,1192.17,1170.0,1237.52,1031.2
2024-08-19,1181.8804727263328,1186.5941018157116,1164.3160506791048,1166.8961181640625,6686394,-1.2678,1159.94,1175.94,1190.63,1171.52,1237.52,1031.2
2024-08-20,1165.2091443736933,1180.6897926432184,1161.041352076898,1170.4189453125,10427061,0.4471,1163.45,1173.4,1189.19,1173.08,1237.52,1031.2
2024-08-21,1167.9876876109618,1169.625077755297,1156.178781920312,1165.8541259765625,17234142,-0.1827,1165.33,1171.35,1187.55,1174.33,1237.52,1031.2
2024-08-22,1172.9494391539793,1183.468250844818,1167.5907626667606,1181.979736328125,8564142,0.7699,1167.92,1170.28,1186.01,1175.85,1237.52,1031.2
2024-08-23,1183.8651886303296,1195.7733045260243,1179.449310773257,1194.2847900390625,7518309,0.8801,1172.91,1171.07,1185.05,1177.74,1237.52,1031.2
2024-08-26,1196.3191076607097,1205.647034605679,1191.8535643266057,1204.009765625,10920226,0.6429,1180.23,1171.88,1184.57,1179.79,1237.52,1031.2
2024-08-27,1204.0098351320562,1223.0627726699063,1199.6435016150756,1216.9598388671875,16295325,1.0756,1185.77,1173.07,1184.7,1182.33,1237.52,1031.2
2024-08-28,1213.2882407138438,1217.009527109644,1207.9792296829603,1214.47900390625,12291305,0.0981,1192.57,1174.3,1184.84,1184.87,1237.52,1031.2
2024-08-29,1209.6164607584685,1225.5436144859966,1207.681440347739,1212.5439453125,10806748,0.242,1198.59,1175.16,1184.6,1187.02,1237.52,1031.2
2024-08-30,1220.5818867193016,1226.0894388087463,1209.5669036760319,1219.7879638671875,21211148,-0.065,1206.29,1176.62,1184.25,1188.9,1237.52,1031.2
2024-09-02,1229.5129791826912,1229.7113993287953,1213.1393196536237,1220.5322265625,12516759,-0.7304,1211.8,1178.78,1183.99,1190.55,1237.52,1031.2
2024-09-03,1217.8033299887798,1241.371477184039,1211.055469999512,1238.1463623046875,19114907,1.6705,1218.07,1183.01,1184.55,1192.51,1241.37,1031.2
